customer_id,country,age,gender,membership_tier,registration_date,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment,churned,data_snapshot_date
C01623,South Africa,18,Female,Platinum,2025-05-14,82.0,6.0,707.18,5.0,3.0,5.0,13.0,Loyal Customers,1,2026-03-30
C01624,United States,43,Female,Free,2024-05-12,716.0,2.0,121.88,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01625,United Kingdom,50,Male,Gold,2025-03-06,251.0,4.0,952.48,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C01626,United States,24,Female,Platinum,2024-11-04,200.0,2.0,166.68,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C01627,Brazil,36,Female,Gold,2022-03-12,538.0,3.0,240.6,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01628,Australia,33,Male,Gold,2023-08-04,51.0,4.0,354.12,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C01629,United States,45,Male,Silver,2024-05-29,555.0,6.0,538.19,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C01630,Sweden,24,Male,Platinum,2019-06-04,1678.0,2.0,101.43,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01631,United States,41,Male,Free,2023-09-25,354.0,4.0,931.87,3.0,3.0,5.0,11.0,Loyal Customers,1,2026-03-30
C01632,Australia,37,Male,Free,2023-12-19,377.0,3.0,559.2,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C01633,United States,34,Female,Free,2026-01-05,515.0,3.0,500.19,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C01634,United States,28,Female,Free,2018-03-12,1946.0,1.0,184.66,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C01635,Japan,18,Female,Gold,2025-02-09,563.0,3.0,125.31,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C01636,Japan,21,Male,Free,2023-01-15,1716.0,1.0,136.67,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01637,France,23,Male,Platinum,2023-05-20,516.0,2.0,111.44,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C01638,France,18,Male,Free,2023-01-26,651.0,2.0,318.72,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C01639,Mexico,29,Male,Free,2026-01-22,134.0,4.0,601.27,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C01640,United States,59,Male,Free,2025-10-21,124.0,5.0,467.54,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C01641,United States,23,Male,Silver,2024-02-14,557.0,1.0,224.58,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01642,United Kingdom,31,Female,Free,2024-06-12,69.0,8.0,775.89,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01643,France,34,Other,Free,2025-07-11,864.0,3.0,290.67999999999995,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C01644,United Kingdom,34,Female,Platinum,2025-03-18,1329.0,2.0,419.34,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C01645,India,61,Male,Silver,2025-07-18,397.0,6.0,479.77,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C01646,Australia,19,Female,Gold,2023-09-15,304.0,6.0,562.48,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C01647,Germany,35,Female,Gold,2024-08-14,592.0,3.0,213.79,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01648,United Kingdom,25,Male,Platinum,2024-03-06,201.0,5.0,406.85,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C01649,Mexico,44,Male,Free,2023-07-08,486.0,2.0,430.31,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C01650,Japan,33,Female,Free,2020-02-22,25.0,4.0,518.75,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C01651,Spain,47,Male,Silver,2024-10-29,225.0,2.0,126.9,4.0,3.0,1.0,8.0,Loyal Customers,1,2026-03-30
C01652,United States,49,Male,Silver,2018-05-01,349.0,4.0,696.25,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C01653,Brazil,18,Male,Gold,2025-08-13,967.0,3.0,266.07,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C01654,France,38,Male,Free,2024-05-04,652.0,2.0,126.55,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01655,India,48,Male,Silver,2021-01-20,465.0,4.0,264.34,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C01656,Brazil,58,Female,Gold,2024-02-22,472.0,5.0,591.74,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C01657,United States,55,Female,Gold,2023-12-18,324.0,2.0,731.4599999999999,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C01658,United States,46,Male,Free,2025-06-02,43.0,2.0,101.31,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C01659,United States,42,Male,Silver,2024-01-25,345.0,4.0,404.85,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C01660,Germany,40,Male,Free,2026-03-28,5.0,6.0,646.09,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01661,Canada,31,Female,Silver,2024-02-12,527.0,6.0,691.69,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C01662,India,18,Male,Free,2025-09-27,789.0,3.0,211.23,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C01663,France,20,Male,Free,2025-04-11,83.0,2.0,503.73,5.0,3.0,4.0,12.0,Loyal Customers,1,2026-03-30
C01664,France,52,Female,Silver,2023-09-14,,,,,,,,No orders in window,0,2026-03-30
C01665,United States,38,Female,Free,2025-06-11,119.0,6.0,593.5699999999999,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C01666,United States,41,Male,Silver,2021-07-09,156.0,3.0,963.32,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C01667,Poland,30,Male,Gold,2025-12-09,268.0,3.0,343.15,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C01668,United Kingdom,55,Female,Gold,2024-10-19,492.0,5.0,842.38,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C01669,France,40,Female,Gold,2025-02-21,2198.0,1.0,98.19,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01670,United States,32,Female,Silver,2023-08-24,108.0,4.0,224.93,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C01671,France,40,Female,Free,2024-03-30,349.0,4.0,1586.67,3.0,3.0,5.0,11.0,Loyal Customers,1,2026-03-30
C01672,Italy,57,Male,Free,2025-04-09,96.0,4.0,627.8,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01673,Canada,41,Male,Free,2025-03-11,447.0,1.0,35.37,3.0,3.0,1.0,7.0,Loyal Customers,1,2026-03-30
C01674,Australia,18,Female,Free,2023-02-07,246.0,3.0,514.5699999999999,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C01675,United States,30,Male,Gold,2026-03-21,889.0,4.0,557.8399999999999,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C01676,United States,23,Male,Free,2026-01-03,185.0,6.0,1008.86,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C01677,United States,34,Male,Gold,2023-03-29,390.0,3.0,237.69,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01678,United States,18,Male,Free,2023-02-04,98.0,3.0,933.44,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01679,United States,41,Male,Free,2021-08-22,253.0,3.0,1202.59,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C01680,United States,30,Female,Free,2025-10-17,970.0,2.0,54.97,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01681,United Kingdom,35,Male,Free,2026-03-29,110.0,4.0,585.45,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C01682,United States,36,Male,Free,2026-03-01,1252.0,1.0,46.66,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01683,Spain,24,Male,Platinum,2024-03-06,274.0,2.0,160.15,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C01684,Germany,36,Female,Silver,2025-11-08,386.0,2.0,274.46000000000004,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C01685,United States,35,Male,Free,2023-10-11,526.0,5.0,722.2,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C01686,United States,47,Female,Free,2023-10-26,2009.0,1.0,196.61,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C01687,United States,18,Female,Free,2025-11-09,708.0,1.0,43.48,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01688,United States,57,Female,Free,2026-03-15,,,,,,,,No orders in window,0,2026-03-30
C01689,Canada,29,Male,Free,2025-08-30,299.0,2.0,96.19,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C01690,United States,59,Male,Silver,2026-01-25,405.0,2.0,185.55,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01691,United States,56,Male,Silver,2022-10-27,212.0,6.0,597.55,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C01692,United Kingdom,33,Male,Silver,2024-06-23,762.0,6.0,1068.22,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C01693,United States,49,Male,Free,2025-10-31,20.0,2.0,181.33,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C01694,South Africa,36,Male,Free,2024-05-19,130.0,4.0,321.96,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C01695,South Korea,48,Male,Platinum,2025-08-29,227.0,1.0,27.97,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C01696,Brazil,18,Male,Free,2025-12-13,102.0,3.0,138.95,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C01697,Germany,46,Male,Free,2026-02-27,2134.0,2.0,345.73999999999995,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C01698,United States,26,Other,Silver,2023-06-11,1055.0,3.0,429.95,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C01699,France,20,Female,Free,2025-12-02,228.0,2.0,84.19,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C01700,Japan,54,Female,Free,2025-09-13,26.0,5.0,649.38,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01701,United States,30,Female,Free,2026-01-18,157.0,5.0,597.5799999999999,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C01702,Australia,32,Female,Free,2023-11-27,1651.0,2.0,115.69,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01703,United States,41,Male,Free,2025-10-31,537.0,5.0,743.19,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C01704,Germany,47,Male,Free,2025-09-24,548.0,3.0,604.71,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C01705,United States,21,Female,Free,2024-07-09,2245.0,1.0,71.39,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01706,United States,25,Female,Free,2025-10-22,1847.0,2.0,404.2,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C01707,India,18,Male,Free,2025-01-05,991.0,3.0,295.34,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C01708,United States,49,Other,Silver,2021-09-08,1316.0,2.0,238.62,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C01709,United States,39,Female,Free,2025-06-07,490.0,2.0,98.16,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C01710,Germany,23,Male,Silver,2025-11-10,769.0,5.0,610.8900000000001,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C01711,United States,53,Male,Free,2024-09-06,929.0,6.0,371.06,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C01712,United States,42,Male,Platinum,2026-01-17,229.0,6.0,917.29,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C01713,United States,31,Female,Free,2022-06-02,327.0,7.0,848.7099999999999,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C01714,Canada,48,Male,Free,2022-09-12,99.0,2.0,114.55,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C01715,United States,52,Female,Free,2026-03-30,90.0,2.0,71.24,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C01716,United States,37,Female,Silver,2026-02-07,556.0,5.0,1456.89,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C01717,United States,18,Female,Free,2025-11-23,550.0,3.0,406.4,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C01718,Mexico,38,Female,Platinum,2026-03-11,548.0,3.0,547.17,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C01719,United States,34,Female,Silver,2022-09-30,196.0,3.0,349.03,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C01720,United Kingdom,18,Male,Free,2025-01-01,1199.0,4.0,299.71000000000004,1.0,3.0,3.0,7.0,At Risk,1,2026-03-30
C01721,Mexico,58,Male,Platinum,2025-04-26,1841.0,1.0,617.04,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C01722,United States,35,Male,Free,2025-07-18,605.0,5.0,315.38,3.0,3.0,3.0,9.0,Loyal Customers,1,2026-03-30
C01723,India,19,Female,Free,2025-01-22,931.0,2.0,283.79,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C01724,Germany,29,Female,Free,2018-10-22,562.0,2.0,362.45,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C01725,Brazil,31,Female,Gold,2025-07-09,262.0,3.0,316.97,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C01726,Brazil,27,Male,Platinum,2026-02-10,1731.0,1.0,51.8,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01727,United States,27,Male,Platinum,2025-12-05,380.0,3.0,148.95,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01728,France,33,Male,Free,2024-06-09,398.0,1.0,250.92,3.0,3.0,2.0,8.0,Loyal Customers,1,2026-03-30
C01729,Japan,27,Male,Free,2024-01-16,675.0,5.0,337.39,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C01730,France,18,Male,Free,2025-01-05,67.0,3.0,489.3,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C01731,South Africa,36,Male,Silver,2025-10-08,,,,,,,,No orders in window,0,2026-03-30
C01732,Mexico,19,Female,Free,2025-09-24,471.0,3.0,198.82,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01733,United States,53,Female,Free,2023-04-07,394.0,5.0,345.25,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C01734,Brazil,52,Male,Silver,2025-08-28,988.0,1.0,139.48,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01735,France,28,Other,Free,2025-10-29,154.0,2.0,150.76,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C01736,India,32,Female,Silver,2023-10-18,1668.0,2.0,107.57,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01737,United States,28,Female,Silver,2025-12-04,744.0,4.0,471.43,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C01738,Brazil,29,Male,Free,2025-09-14,350.0,3.0,225.43,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01739,Canada,28,Male,Free,2021-10-26,134.0,5.0,431.17,5.0,3.0,4.0,12.0,Loyal Customers,1,2026-03-30
C01740,Brazil,18,Female,Free,2024-09-30,750.0,2.0,255.96,2.0,3.0,2.0,7.0,Regular,1,2026-03-30
C01741,United States,54,Male,Free,2023-06-24,1393.0,2.0,265.09,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C01742,Italy,36,Male,Free,2024-05-13,991.0,3.0,293.46,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C01743,United States,18,Male,Free,2023-02-05,674.0,4.0,951.53,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C01744,Canada,51,Male,Silver,2024-12-28,89.0,3.0,196.76,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C01745,United Kingdom,50,Male,Free,2026-01-17,1383.0,2.0,1907.93,1.0,3.0,5.0,9.0,At Risk,0,2026-03-30
C01746,Brazil,32,Male,Gold,2022-04-11,1064.0,2.0,168.64,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C01747,United States,41,Other,Gold,2025-09-05,1892.0,1.0,160.72,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C01748,United States,26,Male,Free,2025-02-10,,,,,,,,No orders in window,0,2026-03-30
C01749,United States,39,Female,Free,2024-12-15,253.0,3.0,175.3,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C01750,United States,37,Female,Free,2026-03-16,110.0,5.0,620.29,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C01751,Australia,48,Female,Free,2022-05-26,833.0,3.0,124.73,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01752,Germany,27,Male,Free,2024-02-21,275.0,3.0,801.98,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C01753,United States,57,Male,Platinum,2025-05-22,221.0,6.0,348.38,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C01754,United States,36,Male,Free,2025-08-09,41.0,4.0,365.49,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C01755,United States,31,Male,Free,2023-04-14,840.0,2.0,93.63,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01756,United States,24,Male,Platinum,2025-07-29,231.0,1.0,130.05,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C01757,United States,36,Male,Silver,2025-07-17,1356.0,4.0,412.35,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C01758,United Kingdom,34,Male,Free,2025-06-14,295.0,4.0,281.56,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C01759,Germany,18,Male,Free,2025-10-11,,,,,,,,No orders in window,0,2026-03-30
C01760,Canada,35,Male,Silver,2026-02-01,275.0,2.0,55.08,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C01761,Brazil,42,Male,Free,2025-06-11,24.0,6.0,495.15,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C01762,Mexico,26,Female,Free,2026-02-04,324.0,5.0,321.79,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C01763,United States,29,Female,Free,2021-09-25,50.0,5.0,413.19,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C01764,United States,34,Male,Silver,2023-08-15,523.0,3.0,245.77,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01765,United Kingdom,27,Female,Free,2024-12-06,173.0,4.0,93.4,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C01766,United Kingdom,43,Male,Free,2024-11-13,2099.0,2.0,88.39,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01767,South Korea,18,Male,Free,2025-08-08,332.0,2.0,181.71,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C01768,Mexico,59,Other,Gold,2025-07-19,210.0,6.0,541.64,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C01769,Germany,41,Male,Free,2025-03-16,496.0,4.0,294.1,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C01770,Netherlands,35,Female,Gold,2025-12-24,555.0,3.0,598.9,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C01771,United States,38,Female,Free,2024-05-27,935.0,1.0,34.13,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01772,Mexico,30,Male,Free,2025-08-08,832.0,2.0,100.41,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01773,South Africa,38,Female,Free,2024-03-22,339.0,3.0,116.14,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C01774,France,35,Female,Silver,2023-11-25,358.0,5.0,1270.91,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C01775,Germany,44,Female,Free,2025-04-15,221.0,4.0,628.31,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C01776,United Kingdom,18,Male,Platinum,2025-10-19,717.0,2.0,212.69,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C01777,United States,51,Male,Platinum,2024-11-19,545.0,3.0,319.93,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C01778,Turkey,38,Female,Silver,2023-10-23,41.0,6.0,601.6800000000001,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C01779,United States,23,Female,Gold,2025-10-10,2042.0,3.0,207.57,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C01780,Australia,54,Female,Free,2025-12-31,1425.0,3.0,118.36,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01781,France,18,Male,Free,2023-07-26,,,,,,,,No orders in window,0,2026-03-30
C01782,Netherlands,28,Female,Free,2024-08-17,569.0,6.0,370.91,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C01783,Sweden,30,Male,Free,2025-10-12,17.0,7.0,1004.93,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01784,France,21,Male,Free,2024-09-03,544.0,2.0,209.02,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01785,Germany,25,Male,Silver,2025-01-10,998.0,2.0,509.62,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C01786,United Kingdom,31,Female,Free,2019-06-29,53.0,6.0,1409.17,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01787,India,28,Male,Free,2025-11-09,1039.0,6.0,792.82,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C01788,United States,42,Male,Free,2023-05-06,873.0,1.0,106.93,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01789,Netherlands,36,Female,Free,2020-11-01,519.0,4.0,386.72,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C01790,Germany,38,Male,Free,2024-12-04,596.0,9.0,1203.4,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C01791,United States,19,Female,Silver,2025-04-06,190.0,2.0,396.17,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C01792,South Africa,33,Female,Silver,2025-11-16,838.0,3.0,650.97,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C01793,United States,45,Male,Free,2024-05-01,463.0,4.0,302.59000000000003,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C01794,Germany,57,Other,Free,2025-11-18,807.0,1.0,92.33,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01795,India,21,Male,Free,2025-11-28,424.0,2.0,189.21,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01796,India,52,Female,Free,2025-02-07,1106.0,1.0,43.47,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01797,Brazil,27,Male,Free,2025-11-10,302.0,3.0,202.86,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C01798,Brazil,36,Male,Platinum,2026-01-08,426.0,3.0,244.2,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C01799,France,33,Male,Platinum,2024-04-07,1578.0,3.0,132.04,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01800,India,63,Other,Silver,2023-11-13,65.0,3.0,362.97,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C01801,France,43,Female,Free,2025-01-09,276.0,4.0,447.15,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C01802,Germany,18,Female,Gold,2025-07-14,298.0,1.0,46.67,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C01803,Spain,44,Female,Free,2025-06-04,564.0,1.0,93.99,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C01804,Spain,21,Male,Free,2025-08-08,1756.0,2.0,163.86,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C01805,United States,31,Female,Free,2024-03-08,1078.0,3.0,350.54,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C01806,India,57,Male,Gold,2023-12-24,277.0,2.0,249.91,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C01807,United States,36,Male,Silver,2024-09-02,911.0,1.0,51.96,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C01808,Germany,49,Female,Platinum,2025-05-06,69.0,4.0,634.09,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01809,United States,38,Male,Free,2025-07-05,290.0,4.0,453.56,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C01810,Brazil,39,Female,Free,2024-04-08,271.0,2.0,244.48,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C01811,Germany,29,Male,Silver,2021-11-24,854.0,4.0,247.43,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C01812,South Africa,29,Female,Gold,2025-06-17,2120.0,1.0,197.12,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C01813,United Kingdom,36,Female,Free,2025-12-18,251.0,1.0,20.28,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C01814,South Korea,55,Female,Gold,2024-06-16,582.0,1.0,133.49,3.0,3.0,1.0,7.0,Loyal Customers,1,2026-03-30
C01815,United Kingdom,28,Male,Free,2024-12-18,938.0,3.0,368.26,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C01816,France,33,Female,Platinum,2024-09-17,228.0,4.0,565.31,4.0,3.0,4.0,11.0,Loyal Customers,1,2026-03-30
C01817,United States,18,Female,Free,2024-11-23,32.0,5.0,1449.38,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01818,Poland,37,Female,Gold,2025-11-22,94.0,2.0,675.7099999999999,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01819,Brazil,40,Female,Platinum,2023-08-17,1079.0,4.0,287.4,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C01820,Netherlands,26,Female,Free,2025-07-13,557.0,3.0,282.28,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C01821,United States,34,Male,Free,2023-04-11,295.0,4.0,718.37,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C01822,Japan,48,Male,Gold,2024-11-13,475.0,3.0,188.12,3.0,3.0,2.0,8.0,Loyal Customers,1,2026-03-30
C01823,Germany,32,Female,Free,2026-03-15,33.0,3.0,229.77,5.0,3.0,2.0,10.0,Loyal Customers,1,2026-03-30
C01824,United States,29,Female,Gold,2024-07-02,241.0,4.0,398.14,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C01825,United Kingdom,45,Male,Silver,2025-11-24,206.0,5.0,472.55,4.0,3.0,4.0,11.0,Loyal Customers,1,2026-03-30
C01826,United States,41,Female,Free,2022-05-22,1276.0,1.0,25.55,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C01827,United States,44,Female,Free,2023-06-30,227.0,4.0,478.42,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C01828,United Kingdom,39,Female,Silver,2023-01-03,61.0,5.0,861.48,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C01829,United States,38,Male,Silver,2024-06-23,95.0,5.0,544.8,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
