order_id,customer_id,order_date,year,month,quarter,category,product_name,quantity,unit_price_usd,subtotal_usd,discount_pct,discount_amount_usd,shipping_fee_usd,tax_amount_usd,total_amount_usd,order_status,payment_method,device_used,session_duration_minutes,has_rating,customer_rating,returned,order_year_month,is_delivered
O003728,C06836,2024-09-06,2024,9,Q3,Electronics,Smart Plug 4-Pack,2,202.98,405.96,0,0.0,0.0,32.48,438.44,Delivered,Credit Card,Mobile,20.3,1,3.3,0,2024-09,1
O003729,C00856,2025-02-16,2025,2,Q1,Health & Wellness,Melatonin 5mg,1,42.49,42.49,0,0.0,4.99,8.5,55.98,Delivered,Upi / Digital Wallet,Mobile,5.0,1,3.7,0,2025-02,1
O003730,C00304,2024-05-14,2024,5,Q2,Toys & Games,LEGO City Set,1,14.22,14.22,0,0.0,6.99,1.71,22.92,Delivered,Paypal,Mobile,8.4,1,3.5,0,2024-05,1
O003731,C00919,2020-09-09,2020,9,Q3,Electronics,Portable Charger 20000mAh,5,111.16,555.8,15,83.37,0.0,47.24,519.67,Delivered,Credit Card,Mobile,34.3,1,3.6,0,2020-09,1
O003732,C01005,2025-07-04,2025,7,Q3,Toys & Games,Card Game Party,1,56.08,56.08,0,0.0,9.99,11.22,77.29,Delivered,Paypal,Desktop,5.4,0,,0,2025-07,1
O003733,C05956,2021-03-06,2021,3,Q1,Clothing & Apparel,Hoodie Pullover,3,42.04,126.12,0,0.0,4.99,15.13,146.24,Delivered,Upi / Digital Wallet,Mobile,7.0,1,4.0,0,2021-03,1
O003734,C04310,2023-09-28,2023,9,Q3,Clothing & Apparel,Leather Belt,1,40.6,40.6,0,0.0,6.99,2.03,49.62,Delivered,Credit Card,Mobile,20.3,1,4.4,0,2023-09,1
O003735,C05060,2023-08-08,2023,8,Q3,Books,System Design Interview,5,32.75,163.75,5,8.19,3.99,31.11,190.66,Delivered,Debit Card,Desktop,3.3,1,3.6,0,2023-08,1
O003736,C03381,2020-11-01,2020,11,Q4,Electronics,USB-C Hub,1,38.1,38.1,0,0.0,0.0,7.62,45.72,Delivered,Credit Card,Mobile,36.7,1,3.2,0,2020-11,1
O003737,C03960,2022-03-29,2022,3,Q1,Clothing & Apparel,Yoga Pants,1,28.48,28.48,0,0.0,4.99,5.7,39.17,Delivered,Paypal,Tablet,25.6,1,4.3,0,2022-03,1
O003738,C00671,2020-05-04,2020,5,Q2,Beauty & Personal Care,Sunscreen SPF50,2,37.63,75.26,0,0.0,0.0,9.03,84.29,Returned,Paypal,Desktop,27.9,0,,1,2020-05,0
O003739,C04930,2025-06-27,2025,6,Q2,Electronics,Smart Watch Series 5,1,143.73,143.73,15,21.56,3.99,6.11,132.27,Returned,Credit Card,Mobile,9.0,0,,1,2025-06,0
O003740,C04348,2023-09-01,2023,9,Q3,Electronics,Mechanical Keyboard,1,111.57,111.57,0,0.0,0.0,20.08,131.65,Processing,Credit Card,Mobile,14.1,0,,0,2023-09,0
O003741,C03265,2021-04-15,2021,4,Q2,Food & Grocery,Protein Powder Vanilla,1,30.1,30.1,0,0.0,0.0,1.5,31.6,Delivered,Debit Card,Desktop,17.1,0,,0,2021-04,1
O003742,C03187,2022-03-06,2022,3,Q1,Home & Kitchen,Knife Set 8pc,1,71.94,71.94,0,0.0,0.0,14.39,86.33,Delivered,Buy Now Pay Later,Mobile,20.7,1,4.7,0,2022-03,1
O003743,C06672,2025-11-21,2025,11,Q4,Home & Kitchen,Coffee Maker Drip,1,51.47,51.47,0,0.0,6.99,10.29,68.75,Delivered,Credit Card,Desktop,4.0,0,,0,2025-11,1
O003744,C00732,2020-03-14,2020,3,Q1,Home & Kitchen,Coffee Maker Drip,1,41.06,41.06,0,0.0,6.99,0.0,48.05,Delivered,Credit Card,Desktop,5.2,1,3.1,0,2020-03,1
O003745,C04928,2020-06-23,2020,6,Q2,Sports & Outdoors,Hiking Backpack,1,22.37,22.37,0,0.0,6.99,2.24,31.6,Cancelled,Credit Card,Mobile,12.6,0,,0,2020-06,0
O003746,C05685,2024-06-03,2024,6,Q2,Sports & Outdoors,Dumbbell Set 20kg,2,19.0,38.0,0,0.0,0.0,1.9,39.9,Delivered,Credit Card,Tablet,13.7,1,4.5,0,2024-06,1
O003747,C06128,2024-04-22,2024,4,Q2,Health & Wellness,Zinc Lozenges,2,15.28,30.56,10,3.06,0.0,3.3,30.8,Delivered,Paypal,Desktop,8.5,0,,0,2024-04,1
O003748,C06580,2021-09-06,2021,9,Q3,Electronics,Mechanical Keyboard,1,332.5,332.5,0,0.0,0.0,16.62,349.12,Cancelled,Credit Card,Mobile,2.4,0,,0,2021-09,0
O003749,C05733,2023-12-06,2023,12,Q4,Electronics,Portable Charger 20000mAh,1,186.91,186.91,10,18.69,9.99,16.82,195.03,Delivered,Buy Now Pay Later,Desktop,27.0,0,,0,2023-12,1
O003750,C02044,2021-04-15,2021,4,Q2,Sports & Outdoors,Yoga Mat Non-slip,1,57.77,57.77,0,0.0,0.0,0.0,57.77,Delivered,Buy Now Pay Later,Desktop,21.3,1,3.2,0,2021-04,1
O003751,C00940,2023-02-14,2023,2,Q1,Beauty & Personal Care,Shampoo Argan Oil,1,21.76,21.76,0,0.0,6.99,2.18,30.93,Delivered,Paypal,Tablet,11.2,0,,0,2023-02,1
O003752,C04627,2020-05-06,2020,5,Q2,Home & Kitchen,Shower Curtain,3,111.73,335.19,0,0.0,3.99,16.76,355.94,Returned,Paypal,Mobile,22.6,0,,1,2020-05,0
O003753,C07625,2020-01-10,2020,1,Q1,Pet Supplies,Fish Tank 10L,1,32.51,32.51,0,0.0,0.0,3.25,35.76,Delivered,Credit Card,Desktop,4.8,1,4.7,0,2020-01,1
O003754,C01529,2025-12-06,2025,12,Q4,Home & Kitchen,Non-stick Pan,1,85.64,85.64,5,4.28,9.99,9.76,101.11,Delivered,Paypal,Desktop,21.6,0,,0,2025-12,1
O003755,C06165,2020-04-06,2020,4,Q2,Home & Kitchen,Electric Kettle,3,71.86,215.58,0,0.0,6.99,25.87,248.44,Delivered,Buy Now Pay Later,Mobile,9.8,1,4.4,0,2020-04,1
O003756,C06749,2020-10-15,2020,10,Q4,Electronics,Wireless Earbuds Pro,1,333.13,333.13,0,0.0,0.0,0.0,333.13,Delivered,Upi / Digital Wallet,Mobile,23.8,0,,0,2020-10,1
O003757,C06740,2020-10-23,2020,10,Q4,Books,The Pragmatic Programmer,3,35.3,105.9,15,15.88,3.99,10.8,104.81,Delivered,Upi / Digital Wallet,Desktop,45.3,0,,0,2020-10,1
O003758,C04967,2022-12-05,2022,12,Q4,Home & Kitchen,Mattress Topper,2,61.13,122.26,50,61.13,0.0,12.23,73.36,Delivered,Credit Card,Desktop,12.2,0,,0,2022-12,1
O003759,C04879,2020-11-08,2020,11,Q4,Electronics,Smart Plug 4-Pack,5,214.95,1074.75,10,107.48,0.0,116.07,1083.34,Delivered,Credit Card,Mobile,17.9,0,,0,2020-11,1
O003760,C04409,2023-09-01,2023,9,Q3,Sports & Outdoors,Dumbbell Set 20kg,2,54.63,109.26,0,0.0,3.99,5.46,118.71,Delivered,Paypal,Mobile,10.6,1,4.7,0,2023-09,1
O003761,C04709,2023-11-09,2023,11,Q4,Books,Python Crash Course,1,23.41,23.41,0,0.0,0.0,1.17,24.58,Delivered,Cryptocurrency,Desktop,3.3,0,,0,2023-11,1
O003762,C05293,2024-09-28,2024,9,Q3,Clothing & Apparel,Classic White Tee,1,24.74,24.74,5,1.24,6.99,2.82,33.31,Delivered,Paypal,Mobile,33.2,0,,0,2024-09,1
O003763,C07246,2020-05-15,2020,5,Q2,Travel & Luggage,Portable Scale,1,55.33,55.33,25,13.83,6.99,2.08,50.57,Delivered,Upi / Digital Wallet,Desktop,14.2,0,,0,2020-05,1
O003764,C05816,2024-03-24,2024,3,Q1,Toys & Games,Art Supply Kit,4,39.49,157.96,0,0.0,3.99,0.0,161.95,Delivered,Cryptocurrency,Mobile,34.2,1,3.9,0,2024-03,1
O003765,C01633,2024-11-01,2024,11,Q4,Electronics,LED Desk Lamp,1,377.97,377.97,0,0.0,3.99,75.59,457.55,Delivered,Credit Card,Mobile,14.5,1,4.8,0,2024-11,1
O003766,C07939,2024-06-29,2024,6,Q2,Jewelry & Accessories,Tote Bag Canvas,2,144.77,289.54,0,0.0,6.99,52.12,348.65,Delivered,Buy Now Pay Later,Desktop,6.6,0,,0,2024-06,1
O003767,C07293,2025-11-24,2025,11,Q4,Toys & Games,Stuffed Animal Bear,1,38.64,38.64,0,0.0,4.99,3.86,47.49,Cancelled,Credit Card,Mobile,23.0,0,,0,2025-11,0
O003768,C01268,2022-05-19,2022,5,Q2,Sports & Outdoors,Tennis Racket,1,164.19,164.19,0,0.0,0.0,32.84,197.03,Delivered,Upi / Digital Wallet,Mobile,4.9,1,4.1,0,2022-05,1
O003769,C05235,2024-12-21,2024,12,Q4,Jewelry & Accessories,Sunglasses UV400,3,53.64,160.92,0,0.0,0.0,0.0,160.92,Processing,Paypal,Desktop,17.4,0,,0,2024-12,0
O003770,C03155,2020-04-05,2020,4,Q2,Beauty & Personal Care,Lip Balm Set,1,54.22,54.22,0,0.0,0.0,4.34,58.56,Delivered,Credit Card,Mobile,44.8,0,,0,2020-04,1
O003771,C01526,2020-11-20,2020,11,Q4,Electronics,Webcam 4K,2,129.4,258.8,0,0.0,4.99,25.88,289.67,Delivered,Credit Card,Mobile,21.7,0,,0,2020-11,1
O003772,C01133,2021-07-24,2021,7,Q3,Clothing & Apparel,Casual Sneakers,2,156.54,313.08,0,0.0,3.99,0.0,317.07,Delivered,Debit Card,Desktop,40.2,1,4.8,0,2021-07,1
O003773,C04286,2025-02-18,2025,2,Q1,Beauty & Personal Care,Hair Dryer Pro,1,20.57,20.57,0,0.0,0.0,1.65,22.22,Returned,Debit Card,Desktop,13.7,0,,1,2025-02,0
O003774,C03708,2022-09-09,2022,9,Q3,Office Supplies,Notebook A5,1,44.02,44.02,0,0.0,4.99,4.4,53.41,Processing,Credit Card,Desktop,12.9,0,,0,2022-09,0
O003775,C00328,2025-12-18,2025,12,Q4,Clothing & Apparel,Slim Fit Jeans,3,100.48,301.44,0,0.0,4.99,0.0,306.43,Delivered,Credit Card,Mobile,6.4,1,4.4,0,2025-12,1
O003776,C00440,2025-05-23,2025,5,Q2,Automotive,Seat Covers Universal,1,59.16,59.16,0,0.0,0.0,5.92,65.08,Delivered,Buy Now Pay Later,Mobile,2.7,0,,0,2025-05,1
O003777,C06833,2021-03-07,2021,3,Q1,Clothing & Apparel,Sports Socks 6-Pack,1,53.51,53.51,15,8.03,9.99,3.64,59.11,Delivered,Debit Card,Desktop,54.9,1,4.8,0,2021-03,1
O003778,C04861,2022-11-19,2022,11,Q4,Clothing & Apparel,Sports Socks 6-Pack,2,99.95,199.9,0,0.0,4.99,15.99,220.88,Returned,Debit Card,Mobile,6.0,0,,1,2022-11,0
O003779,C01836,2025-01-05,2025,1,Q1,Clothing & Apparel,Winter Jacket,1,49.86,49.86,0,0.0,4.99,5.98,60.83,Delivered,Upi / Digital Wallet,Mobile,7.9,1,4.3,0,2025-01,1
O003780,C06984,2025-07-09,2025,7,Q3,Electronics,USB-C Hub,1,72.14,72.14,0,0.0,3.99,7.21,83.34,Delivered,Credit Card,Mobile,14.9,0,,0,2025-07,1
O003781,C03963,2025-08-03,2025,8,Q3,Beauty & Personal Care,Electric Toothbrush,2,26.88,53.76,0,0.0,0.0,6.45,60.21,Delivered,Paypal,Mobile,30.8,0,,0,2025-08,1
O003782,C03256,2022-11-27,2022,11,Q4,Clothing & Apparel,Sports Socks 6-Pack,1,60.24,60.24,0,0.0,4.99,6.02,71.25,Delivered,Paypal,Mobile,47.2,0,,0,2022-11,1
O003783,C02902,2022-06-04,2022,6,Q2,Books,Clean Code,2,26.52,53.04,0,0.0,6.99,5.3,65.33,Delivered,Debit Card,Desktop,5.9,0,,0,2022-06,1
O003784,C07454,2026-01-09,2026,1,Q1,Clothing & Apparel,Sports Socks 6-Pack,1,53.05,53.05,0,0.0,6.99,0.0,60.04,Delivered,Credit Card,Mobile,30.7,1,3.3,0,2026-01,1
O003785,C06979,2021-10-07,2021,10,Q4,Electronics,Webcam 4K,1,32.43,32.43,10,3.24,9.99,0.0,39.18,Delivered,Upi / Digital Wallet,Tablet,51.4,1,3.8,0,2021-10,1
O003786,C07853,2023-06-30,2023,6,Q2,Automotive,Car Vacuum Cleaner,1,94.82,94.82,0,0.0,0.0,11.38,106.2,Cancelled,Upi / Digital Wallet,Mobile,37.2,0,,0,2023-06,0
O003787,C05851,2026-03-18,2026,3,Q1,Electronics,Webcam 4K,2,67.29,134.58,10,13.46,6.99,12.11,140.22,Delivered,Credit Card,Tablet,8.9,0,,0,2026-03,1
O003788,C00571,2022-03-07,2022,3,Q1,Beauty & Personal Care,Sunscreen SPF50,5,27.15,135.75,0,0.0,3.99,10.86,150.6,Cancelled,Credit Card,Mobile,15.9,0,,0,2022-03,0
O003789,C02045,2026-01-21,2026,1,Q1,Pet Supplies,Bird Cage Deluxe,3,34.2,102.6,0,0.0,3.99,0.0,106.59,Delivered,Debit Card,Mobile,9.4,0,,0,2026-01,1
O003790,C02037,2022-04-02,2022,4,Q2,Home & Kitchen,Electric Kettle,1,29.47,29.47,30,8.84,4.99,2.48,28.1,Delivered,Paypal,Tablet,9.3,0,,0,2022-04,1
O003791,C01813,2025-07-23,2025,7,Q3,Health & Wellness,Vitamin D3 5000IU,2,8.45,16.9,0,0.0,0.0,3.38,20.28,Delivered,Credit Card,Tablet,6.9,1,4.7,0,2025-07,1
O003792,C04452,2020-08-29,2020,8,Q3,Jewelry & Accessories,Tote Bag Canvas,1,23.23,23.23,5,1.16,4.99,0.0,27.06,Delivered,Debit Card,Tablet,13.0,0,,0,2020-08,1
O003793,C02160,2024-05-31,2024,5,Q2,Clothing & Apparel,Yoga Pants,3,53.01,159.03,0,0.0,4.99,19.08,183.1,Delivered,Bank Transfer,Mobile,33.4,1,4.6,0,2024-05,1
O003794,C07490,2024-04-02,2024,4,Q2,Toys & Games,Remote Control Car,1,11.35,11.35,10,1.14,0.0,0.51,10.72,Cancelled,Credit Card,Desktop,63.3,0,,0,2024-04,0
O003795,C07912,2021-10-17,2021,10,Q4,Automotive,Windshield Cleaner,4,152.37,609.48,0,0.0,9.99,109.71,729.18,Delivered,Debit Card,Tablet,11.0,0,,0,2021-10,1
O003796,C01779,2020-04-16,2020,4,Q2,Food & Grocery,Quinoa 2kg,1,19.41,19.41,0,0.0,3.99,2.33,25.73,Delivered,Debit Card,Mobile,3.8,1,4.9,0,2020-04,1
O003797,C06965,2024-05-16,2024,5,Q2,Electronics,USB-C Hub,3,170.44,511.32,0,0.0,9.99,25.57,546.88,Delivered,Credit Card,Desktop,29.0,1,5.0,0,2024-05,1
O003798,C00242,2021-08-08,2021,8,Q3,Home & Kitchen,Non-stick Pan,1,67.7,67.7,0,0.0,3.99,6.77,78.46,Delivered,Debit Card,Tablet,19.5,0,,0,2021-08,1
O003799,C03934,2025-05-05,2025,5,Q2,Clothing & Apparel,Yoga Pants,3,84.66,253.98,0,0.0,0.0,45.72,299.7,Delivered,Credit Card,Desktop,10.9,1,3.3,0,2025-05,1
O003800,C06257,2025-07-12,2025,7,Q3,Clothing & Apparel,Slim Fit Jeans,3,59.64,178.92,5,8.95,0.0,0.0,169.97,Delivered,Paypal,Mobile,29.4,1,4.3,0,2025-07,1
O003801,C03703,2020-05-14,2020,5,Q2,Books,The Lean Startup,2,35.45,70.9,0,0.0,0.0,0.0,70.9,Delivered,Upi / Digital Wallet,Mobile,13.0,1,4.0,0,2020-05,1
O003802,C05606,2021-10-11,2021,10,Q4,Sports & Outdoors,Hiking Backpack,3,94.98,284.94,20,56.99,0.0,22.8,250.75,Delivered,Credit Card,Desktop,7.7,0,,0,2021-10,1
O003803,C00151,2024-11-07,2024,11,Q4,Home & Kitchen,Electric Kettle,1,45.69,45.69,5,2.28,4.99,7.81,56.21,Delivered,Debit Card,Desktop,3.4,1,4.0,0,2024-11,1
O003804,C01446,2026-02-03,2026,2,Q1,Toys & Games,Puzzle 1000pc,1,53.34,53.34,50,26.67,0.0,2.67,29.34,Cancelled,Debit Card,Mobile,6.2,0,,0,2026-02,0
O003805,C03128,2025-05-02,2025,5,Q2,Travel & Luggage,Portable Scale,1,33.56,33.56,0,0.0,4.99,0.0,38.55,Delivered,Upi / Digital Wallet,Mobile,28.4,0,,0,2025-05,1
O003806,C07319,2023-03-28,2023,3,Q1,Electronics,USB-C Hub,1,155.39,155.39,0,0.0,0.0,12.43,167.82,Delivered,Credit Card,Mobile,11.5,0,,0,2023-03,1
O003807,C00233,2021-12-24,2021,12,Q4,Electronics,LED Desk Lamp,1,134.52,134.52,0,0.0,3.99,26.9,165.41,Delivered,Debit Card,Mobile,13.6,1,3.6,0,2021-12,1
O003808,C00239,2023-01-01,2023,1,Q1,Jewelry & Accessories,Ring Set 5pc,2,37.59,75.18,0,0.0,0.0,6.01,81.19,Returned,Debit Card,Desktop,20.5,0,,1,2023-01,0
O003809,C04974,2020-03-15,2020,3,Q1,Books,The Pragmatic Programmer,1,40.17,40.17,0,0.0,0.0,8.03,48.2,Delivered,Paypal,Mobile,9.0,1,2.9,0,2020-03,1
O003810,C07534,2020-12-27,2020,12,Q4,Office Supplies,Standing Desk Converter,1,57.6,57.6,0,0.0,4.99,6.91,69.5,Delivered,Paypal,Mobile,7.8,1,3.8,0,2020-12,1
O003811,C01480,2021-02-05,2021,2,Q1,Home & Kitchen,Mattress Topper,1,103.87,103.87,0,0.0,0.0,5.19,109.06,Delivered,Bank Transfer,Mobile,10.6,0,,0,2021-02,1
O003812,C00271,2021-07-30,2021,7,Q3,Books,Deep Work,1,26.78,26.78,0,0.0,0.0,4.82,31.6,Delivered,Debit Card,Mobile,6.1,1,4.0,0,2021-07,1
O003813,C06759,2020-08-11,2020,8,Q3,Home & Kitchen,Coffee Maker Drip,4,338.81,1355.24,0,0.0,4.99,67.76,1427.99,Delivered,Paypal,Desktop,5.1,0,,0,2020-08,1
O003814,C02314,2023-01-29,2023,1,Q1,Clothing & Apparel,Running Shoes,2,41.89,83.78,20,16.76,6.99,8.04,82.05,Delivered,Debit Card,Mobile,13.8,1,4.2,0,2023-01,1
O003815,C02463,2025-06-15,2025,6,Q2,Food & Grocery,Honey Raw Organic,1,19.03,19.03,10,1.9,0.0,1.37,18.5,Delivered,Buy Now Pay Later,Mobile,5.0,1,4.6,0,2025-06,1
O003816,C06638,2024-01-14,2024,1,Q1,Home & Kitchen,Storage Containers,1,61.25,61.25,0,0.0,4.99,7.35,73.59,Cancelled,Credit Card,Desktop,22.6,0,,0,2024-01,0
O003817,C07355,2024-10-23,2024,10,Q4,Health & Wellness,CBD Gummies,2,23.08,46.16,0,0.0,4.99,8.31,59.46,Delivered,Upi / Digital Wallet,Tablet,36.4,0,,0,2024-10,1
O003818,C06498,2020-06-01,2020,6,Q2,Electronics,Gaming Mouse RGB,5,174.63,873.15,0,0.0,9.99,104.78,987.92,Delivered,Upi / Digital Wallet,Mobile,8.2,0,,0,2020-06,1
O003819,C06379,2023-03-09,2023,3,Q1,Electronics,Smart Watch Series 5,1,49.78,49.78,20,9.96,3.99,0.0,43.81,Delivered,Credit Card,Mobile,14.7,0,,0,2023-03,1
O003820,C05621,2020-02-12,2020,2,Q1,Food & Grocery,Olive Oil Extra Virgin,1,26.65,26.65,0,0.0,6.99,3.2,36.84,Delivered,Debit Card,Mobile,8.7,1,4.3,0,2020-02,1
O003821,C05318,2025-10-29,2025,10,Q4,Clothing & Apparel,Running Shoes,1,57.21,57.21,0,0.0,4.99,6.87,69.07,Delivered,Buy Now Pay Later,Mobile,67.1,1,4.4,0,2025-10,1
O003822,C02049,2024-08-29,2024,8,Q3,Home & Kitchen,Wall Clock Modern,1,69.68,69.68,0,0.0,0.0,0.0,69.68,Delivered,Upi / Digital Wallet,Mobile,18.7,1,4.2,0,2024-08,1
O003823,C02235,2023-08-29,2023,8,Q3,Toys & Games,Outdoor Frisbee,1,31.01,31.01,0,0.0,0.0,2.48,33.49,Delivered,Paypal,Mobile,6.9,1,4.5,0,2023-08,1
O003824,C05048,2023-04-07,2023,4,Q2,Electronics,Mechanical Keyboard,4,143.93,575.72,10,57.57,0.0,62.18,580.33,Delivered,Debit Card,Mobile,13.1,0,,0,2023-04,1
O003825,C05838,2024-08-11,2024,8,Q3,Health & Wellness,Zinc Lozenges,3,15.49,46.47,0,0.0,0.0,3.72,50.19,Delivered,Credit Card,Mobile,34.3,0,,0,2024-08,1
O003826,C01016,2022-04-16,2022,4,Q2,Home & Kitchen,Coffee Maker Drip,1,163.91,163.91,0,0.0,3.99,29.5,197.4,Delivered,Credit Card,Mobile,22.9,1,4.7,0,2022-04,1
O003827,C05122,2021-12-30,2021,12,Q4,Home & Kitchen,Coffee Maker Drip,1,40.35,40.35,0,0.0,9.99,0.0,50.34,Delivered,Debit Card,Desktop,4.2,0,,0,2021-12,1
O003828,C00181,2021-12-31,2021,12,Q4,Automotive,USB Car Charger,2,26.19,52.38,5,2.62,3.99,0.0,53.75,Cancelled,Credit Card,Mobile,4.2,0,,0,2021-12,0
O003829,C06934,2020-12-29,2020,12,Q4,Clothing & Apparel,Leather Belt,1,117.25,117.25,0,0.0,3.99,21.1,142.34,Delivered,Paypal,Mobile,4.5,0,,0,2020-12,1
O003830,C05264,2025-09-26,2025,9,Q3,Clothing & Apparel,Casual Sneakers,5,79.64,398.2,30,119.46,3.99,33.45,316.18,Delivered,Upi / Digital Wallet,Mobile,6.0,0,,0,2025-09,1
O003831,C02053,2022-11-04,2022,11,Q4,Home & Kitchen,Mattress Topper,1,42.11,42.11,15,6.32,0.0,3.58,39.37,Cancelled,Credit Card,Mobile,9.4,0,,0,2022-11,0
O003832,C07119,2020-05-11,2020,5,Q2,Books,Atomic Habits,1,40.64,40.64,0,0.0,3.99,4.06,48.69,Returned,Debit Card,Mobile,9.2,0,,1,2020-05,0
O003833,C06969,2024-04-24,2024,4,Q2,Home & Kitchen,Electric Kettle,1,85.84,85.84,0,0.0,4.99,6.87,97.7,Delivered,Credit Card,Mobile,29.1,1,3.8,0,2024-04,1
O003834,C00765,2021-06-26,2021,6,Q2,Food & Grocery,Olive Oil Extra Virgin,1,33.62,33.62,20,6.72,9.99,0.0,36.89,Delivered,Credit Card,Mobile,17.3,1,5.0,0,2021-06,1
O003835,C03909,2023-08-07,2023,8,Q3,Electronics,LED Desk Lamp,2,81.11,162.22,0,0.0,0.0,12.98,175.2,Delivered,Paypal,Desktop,9.9,0,,0,2023-08,1
O003836,C00663,2021-04-02,2021,4,Q2,Travel & Luggage,Eye Mask Sleep,2,110.01,220.02,0,0.0,4.99,44.0,269.01,Delivered,Paypal,Mobile,5.5,1,4.2,0,2021-04,1
O003837,C01554,2024-07-08,2024,7,Q3,Clothing & Apparel,Slim Fit Jeans,2,60.67,121.34,0,0.0,9.99,6.07,137.4,Delivered,Credit Card,Mobile,5.3,0,,0,2024-07,1
O003838,C07101,2021-09-20,2021,9,Q3,Beauty & Personal Care,Vitamin C Serum,1,28.25,28.25,0,0.0,6.99,3.39,38.63,Delivered,Paypal,Mobile,2.8,0,,0,2021-09,1
O003839,C07308,2021-11-08,2021,11,Q4,Office Supplies,Standing Desk Converter,1,407.93,407.93,0,0.0,6.99,32.63,447.55,Delivered,Credit Card,Mobile,2.4,0,,0,2021-11,1
O003840,C04858,2025-02-08,2025,2,Q1,Home & Kitchen,Air Fryer 5L,1,31.02,31.02,0,0.0,6.99,5.58,43.59,Delivered,Credit Card,Tablet,49.0,1,4.7,0,2025-02,1
O003841,C06608,2023-11-23,2023,11,Q4,Travel & Luggage,Toiletry Bag,2,113.23,226.46,0,0.0,3.99,22.65,253.1,Delivered,Bank Transfer,Mobile,12.1,0,,0,2023-11,1
O003842,C04851,2022-08-29,2022,8,Q3,Jewelry & Accessories,Ring Set 5pc,2,38.85,77.7,0,0.0,6.99,7.77,92.46,Processing,Debit Card,Desktop,9.6,0,,0,2022-08,0
O003843,C04623,2022-05-17,2022,5,Q2,Automotive,Dashcam 4K,1,35.51,35.51,0,0.0,6.99,4.26,46.76,Delivered,Credit Card,Mobile,13.5,0,,0,2022-05,1
O003844,C07331,2025-05-29,2025,5,Q2,Office Supplies,Wireless Mouse,1,39.43,39.43,20,7.89,0.0,2.52,34.06,Delivered,Credit Card,Desktop,6.1,1,3.4,0,2025-05,1
O003845,C00777,2020-08-22,2020,8,Q3,Electronics,Webcam 4K,5,263.26,1316.3,0,0.0,4.99,263.26,1584.55,Delivered,Paypal,Tablet,7.4,1,4.6,0,2020-08,1
O003846,C01753,2025-03-03,2025,3,Q1,Health & Wellness,Melatonin 5mg,1,11.84,11.84,20,2.37,3.99,1.7,15.16,Delivered,Credit Card,Mobile,2.6,0,,0,2025-03,1
O003847,C00167,2023-03-17,2023,3,Q1,Electronics,USB-C Hub,3,112.35,337.05,0,0.0,9.99,16.85,363.89,Delivered,Debit Card,Desktop,11.6,1,4.0,0,2023-03,1
O003848,C06237,2022-07-27,2022,7,Q3,Books,Thinking Fast and Slow,1,9.24,9.24,0,0.0,0.0,0.46,9.7,Delivered,Credit Card,Desktop,12.1,0,,0,2022-07,1
O003849,C06506,2024-09-09,2024,9,Q3,Clothing & Apparel,Hoodie Pullover,2,146.17,292.34,30,87.7,6.99,0.0,211.63,Delivered,Credit Card,Mobile,35.0,0,,0,2024-09,1
O003850,C05068,2025-11-08,2025,11,Q4,Home & Kitchen,Shower Curtain,1,72.94,72.94,0,0.0,0.0,8.75,81.69,Delivered,Upi / Digital Wallet,Desktop,10.6,0,,0,2025-11,1
O003851,C05061,2026-01-26,2026,1,Q1,Home & Kitchen,Blender Pro,1,51.0,51.0,0,0.0,0.0,4.08,55.08,Delivered,Cryptocurrency,Mobile,4.8,1,3.2,0,2026-01,1
O003852,C00643,2022-11-24,2022,11,Q4,Electronics,Smart Plug 4-Pack,2,137.05,274.1,10,27.41,6.99,49.34,303.02,Processing,Debit Card,Desktop,6.9,0,,0,2022-11,0
O003853,C02354,2026-02-17,2026,2,Q1,Electronics,Portable Charger 20000mAh,1,216.29,216.29,25,54.07,0.0,0.0,162.22,Cancelled,Credit Card,Desktop,24.5,0,,0,2026-02,0
O003854,C07219,2023-09-04,2023,9,Q3,Clothing & Apparel,Yoga Pants,1,37.05,37.05,0,0.0,0.0,0.0,37.05,Delivered,Paypal,Mobile,5.4,1,4.3,0,2023-09,1
O003855,C00369,2021-04-08,2021,4,Q2,Clothing & Apparel,Formal Dress Shirt,2,148.33,296.66,0,0.0,0.0,14.83,311.49,Cancelled,Credit Card,Desktop,15.0,0,,0,2021-04,0
O003856,C01139,2025-09-22,2025,9,Q3,Books,Clean Code,1,18.35,18.35,0,0.0,9.99,3.3,31.64,Delivered,Credit Card,Desktop,14.3,1,3.8,0,2025-09,1
O003857,C01435,2020-02-02,2020,2,Q1,Electronics,Webcam 4K,1,151.88,151.88,5,7.59,0.0,17.31,161.6,Processing,Credit Card,Tablet,5.9,0,,0,2020-02,0
O003858,C04623,2023-11-05,2023,11,Q4,Sports & Outdoors,Tennis Racket,2,41.17,82.34,0,0.0,0.0,4.12,86.46,Delivered,Paypal,Mobile,34.2,0,,0,2023-11,1
O003859,C01845,2021-06-14,2021,6,Q2,Clothing & Apparel,Leather Belt,2,52.14,104.28,0,0.0,0.0,0.0,104.28,Delivered,Cryptocurrency,Mobile,14.7,0,,0,2021-06,1
O003860,C05922,2020-01-04,2020,1,Q1,Health & Wellness,Omega-3 Fish Oil,1,19.16,19.16,20,3.83,6.99,1.23,23.55,Cancelled,Credit Card,Desktop,11.7,0,,0,2020-01,0
